order_id: o_00000, user_id: u_0000000001, prod_id: 1480449, order_time: 01-01-2022_07:53:05
order_id: o_00870, user_id: u_0000000004, prod_id: 1722061, order_time: 14-10-2022_03:35:35
order_id: o_00871, user_id: u_0000000004, prod_id: 1258334, order_time: 14-10-2022_11:28:40
order_id: o_00872, user_id: u_0000000010, prod_id: 1308712, order_time: 14-10-2022_19:21:45
order_id: o_00873, user_id: u_0000000007, prod_id: 1364742, order_time: 15-10-2022_03:14:50
order_id: o_00874, user_id: u_0000000003, prod_id: 1647241, order_time: 15-10-2022_11:07:55
order_id: o_00875, user_id: u_0000000010, prod_id: 1317745, order_time: 15-10-2022_19:01:00
order_id: o_00876, user_id: u_0000000005, prod_id: 1387293, order_time: 16-10-2022_02:54:05
order_id: o_00877, user_id: u_0000000003, prod_id: 1202966, order_time: 16-10-2022_10:47:10
order_id: o_00878, user_id: u_0000000004, prod_id: 1148575, order_time: 16-10-2022_18:40:15
order_id: o_00879, user_id: u_0000000007, prod_id: 1706349, order_time: 17-10-2022_02:33:20
order_id: o_00880, user_id: u_0000000005, prod_id: 1345579, order_time: 17-10-2022_10:26:25
order_id: o_00881, user_id: u_0000000007, prod_id: 1645803, order_time: 17-10-2022_18:19:30
order_id: o_00882, user_id: u_0000000003, prod_id: 1292033, order_time: 18-10-2022_02:12:35
order_id: o_00883, user_id: u_0000000005, prod_id: 1365337, order_time: 18-10-2022_10:05:40
order_id: o_00884, user_id: u_0000000004, prod_id: 1596043, order_time: 18-10-2022_17:58:45
order_id: o_00885, user_id: u_0000000007, prod_id: 1708968, order_time: 19-10-2022_01:51:50
order_id: o_00886, user_id: u_0000000005, prod_id: 1684211, order_time: 19-10-2022_09:44:55
order_id: o_00887, user_id: u_0000000004, prod_id: 1541507, order_time: 19-10-2022_17:38:00
order_id: o_00888, user_id: u_0000000004, prod_id: 1703795, order_time: 20-10-2022_01:31:05
order_id: o_00889, user_id: u_0000000005, prod_id: 1711189, order_time: 20-10-2022_09:24:10
order_id: o_00890, user_id: u_0000000008, prod_id: 1589184, order_time: 20-10-2022_17:17:15
order_id: o_00891, user_id: u_0000000005, prod_id: 1660443, order_time: 21-10-2022_01:10:20
order_id: o_00892, user_id: u_0000000009, prod_id: 1444597, order_time: 21-10-2022_09:03:25
order_id: o_00893, user_id: u_0000000003, prod_id: 1573069, order_time: 21-10-2022_16:56:30
order_id: o_00894, user_id: u_0000000009, prod_id: 1432526, order_time: 22-10-2022_00:49:35
order_id: o_00895, user_id: u_0000000009, prod_id: 1376589, order_time: 22-10-2022_08:42:40
order_id: o_00896, user_id: u_0000000009, prod_id: 1112768, order_time: 22-10-2022_16:35:45
order_id: o_00897, user_id: u_0000000003, prod_id: 1312885, order_time: 23-10-2022_00:28:50
order_id: o_00898, user_id: u_0000000007, prod_id: 1258012, order_time: 23-10-2022_08:21:55
order_id: o_00899, user_id: u_0000000008, prod_id: 1305909, order_time: 23-10-2022_16:15:00
order_id: o_00900, user_id: u_0000000004, prod_id: 1578784, order_time: 24-10-2022_00:08:05
order_id: o_00901, user_id: u_0000000007, prod_id: 1169384, order_time: 24-10-2022_08:01:10
order_id: o_00902, user_id: u_0000000007, prod_id: 1453526, order_time: 24-10-2022_15:54:15
order_id: o_00903, user_id: u_0000000004, prod_id: 1513788, order_time: 24-10-2022_23:47:20
order_id: o_00904, user_id: u_0000000004, prod_id: 1346020, order_time: 25-10-2022_07:40:25
order_id: o_00905, user_id: u_0000000005, prod_id: 1014754, order_time: 25-10-2022_15:33:30
order_id: o_00906, user_id: u_0000000008, prod_id: 1712525, order_time: 25-10-2022_23:26:35
order_id: o_00907, user_id: u_0000000008, prod_id: 1548586, order_time: 26-10-2022_07:19:40
order_id: o_00908, user_id: u_0000000008, prod_id: 1449833, order_time: 26-10-2022_15:12:45
order_id: o_00909, user_id: u_0000000007, prod_id: 1594701, order_time: 26-10-2022_23:05:50
order_id: o_00910, user_id: u_0000000005, prod_id: 1718408, order_time: 27-10-2022_06:58:55
order_id: o_00911, user_id: u_0000000004, prod_id: 1695112, order_time: 27-10-2022_14:52:00
order_id: o_00912, user_id: u_0000000003, prod_id: 1023950, order_time: 27-10-2022_22:45:05
order_id: o_00913, user_id: u_0000000004, prod_id: 1654985, order_time: 28-10-2022_06:38:10
order_id: o_00914, user_id: u_0000000007, prod_id: 1443436, order_time: 28-10-2022_14:31:15
order_id: o_00915, user_id: u_0000000005, prod_id: 954628, order_time: 28-10-2022_22:24:20
order_id: o_00916, user_id: u_0000000007, prod_id: 1277476, order_time: 29-10-2022_06:17:25
order_id: o_00917, user_id: u_0000000009, prod_id: 1356214, order_time: 29-10-2022_14:10:30
order_id: o_00918, user_id: u_0000000008, prod_id: 1334551, order_time: 29-10-2022_22:03:35
order_id: o_00919, user_id: u_0000000009, prod_id: 1116535, order_time: 30-10-2022_05:56:40
order_id: o_00920, user_id: u_0000000009, prod_id: 1713343, order_time: 30-10-2022_13:49:45
order_id: o_00921, user_id: u_0000000005, prod_id: 1274846, order_time: 30-10-2022_21:42:50
order_id: o_00922, user_id: u_0000000007, prod_id: 1672885, order_time: 31-10-2022_05:35:55
order_id: o_00923, user_id: u_0000000004, prod_id: 1387247, order_time: 31-10-2022_13:29:00
order_id: o_00924, user_id: u_0000000008, prod_id: 1144794, order_time: 31-10-2022_21:22:05
order_id: o_00925, user_id: u_0000000008, prod_id: 1460236, order_time: 01-11-2022_05:15:10
order_id: o_00926, user_id: u_0000000003, prod_id: 1425416, order_time: 01-11-2022_13:08:15
order_id: o_00927, user_id: u_0000000005, prod_id: 1698895, order_time: 01-11-2022_21:01:20
order_id: o_00928, user_id: u_0000000004, prod_id: 1311696, order_time: 02-11-2022_04:54:25
order_id: o_00929, user_id: u_0000000003, prod_id: 1326730, order_time: 02-11-2022_12:47:30
order_id: o_00930, user_id: u_0000000007, prod_id: 1655122, order_time: 02-11-2022_20:40:35
order_id: o_00931, user_id: u_0000000003, prod_id: 1706485, order_time: 03-11-2022_04:33:40
order_id: o_00932, user_id: u_0000000007, prod_id: 1569442, order_time: 03-11-2022_12:26:45
order_id: o_00933, user_id: u_0000000007, prod_id: 1058797, order_time: 03-11-2022_20:19:50
order_id: o_00934, user_id: u_0000000005, prod_id: 1714101, order_time: 04-11-2022_04:12:55
order_id: o_00935, user_id: u_0000000007, prod_id: 1291050, order_time: 04-11-2022_12:06:00
order_id: o_00936, user_id: u_0000000007, prod_id: 1526874, order_time: 04-11-2022_19:59:05
order_id: o_00937, user_id: u_0000000003, prod_id: 1318030, order_time: 05-11-2022_03:52:10
order_id: o_00938, user_id: u_0000000004, prod_id: 1429530, order_time: 05-11-2022_11:45:15
order_id: o_00939, user_id: u_0000000004, prod_id: 1399059, order_time: 05-11-2022_19:38:20
order_id: o_00940, user_id: u_0000000008, prod_id: 1269358, order_time: 06-11-2022_03:31:25
order_id: o_00941, user_id: u_0000000003, prod_id: 1563736, order_time: 06-11-2022_11:24:30
order_id: o_00942, user_id: u_0000000008, prod_id: 1372144, order_time: 06-11-2022_19:17:35
order_id: o_00943, user_id: u_0000000008, prod_id: 1316584, order_time: 07-11-2022_03:10:40
order_id: o_00944, user_id: u_0000000008, prod_id: 1202145, order_time: 07-11-2022_11:03:45
order_id: o_00945, user_id: u_0000000004, prod_id: 1258724, order_time: 07-11-2022_18:56:50
order_id: o_00946, user_id: u_0000000005, prod_id: 1617773, order_time: 08-11-2022_02:49:55
order_id: o_00947, user_id: u_0000000004, prod_id: 1306797, order_time: 08-11-2022_10:43:00
order_id: o_00948, user_id: u_0000000004, prod_id: 1005740, order_time: 08-11-2022_18:36:05
order_id: o_00949, user_id: u_0000000004, prod_id: 1545120, order_time: 09-11-2022_02:29:10
order_id: o_00950, user_id: u_0000000007, prod_id: 1697313, order_time: 09-11-2022_10:22:15
order_id: o_00951, user_id: u_0000000004, prod_id: 1181031, order_time: 09-11-2022_18:15:20
order_id: o_00952, user_id: u_0000000004, prod_id: 1315181, order_time: 10-11-2022_02:08:25
order_id: o_00953, user_id: u_0000000008, prod_id: 1043359, order_time: 10-11-2022_10:01:30
order_id: o_00954, user_id: u_0000000007, prod_id: 1023946, order_time: 10-11-2022_17:54:35
order_id: o_00955, user_id: u_0000000007, prod_id: 1439350, order_time: 11-11-2022_01:47:40
order_id: o_00956, user_id: u_0000000005, prod_id: 1136938, order_time: 11-11-2022_09:40:45
order_id: o_00957, user_id: u_0000000003, prod_id: 1325308, order_time: 11-11-2022_17:33:50
order_id: o_00958, user_id: u_0000000004, prod_id: 1514819, order_time: 12-11-2022_01:26:55
order_id: o_00959, user_id: u_0000000004, prod_id: 1169349, order_time: 12-11-2022_09:20:00
order_id: o_00960, user_id: u_0000000008, prod_id: 1226166, order_time: 12-11-2022_17:13:05
order_id: o_00961, user_id: u_0000000005, prod_id: 1682028, order_time: 13-11-2022_01:06:10
order_id: o_00962, user_id: u_0000000003, prod_id: 1483220, order_time: 13-11-2022_08:59:15
order_id: o_00963, user_id: u_0000000003, prod_id: 1443000, order_time: 13-11-2022_16:52:20
order_id: o_00964, user_id: u_0000000008, prod_id: 1410473, order_time: 14-11-2022_00:45:25
order_id: o_00965, user_id: u_0000000008, prod_id: 1533487, order_time: 14-11-2022_08:38:30
order_id: o_00966, user_id: u_0000000003, prod_id: 1676028, order_time: 14-11-2022_16:31:35
order_id: o_00967, user_id: u_0000000004, prod_id: 1236747, order_time: 15-11-2022_00:24:40
order_id: o_00968, user_id: u_0000000004, prod_id: 1261424, order_time: 15-11-2022_08:17:45
order_id: o_00969, user_id: u_0000000007, prod_id: 1469395, order_time: 15-11-2022_16:10:50
order_id: o_00970, user_id: u_0000000007, prod_id: 1131737, order_time: 16-11-2022_00:03:55
order_id: o_00971, user_id: u_0000000007, prod_id: 1664311, order_time: 16-11-2022_07:57:00
order_id: o_00972, user_id: u_0000000007, prod_id: 1521966, order_time: 16-11-2022_15:50:05
order_id: o_00973, user_id: u_0000000007, prod_id: 1709313, order_time: 16-11-2022_23:43:10
order_id: o_00974, user_id: u_0000000004, prod_id: 1380346, order_time: 17-11-2022_07:36:15
order_id: o_00975, user_id: u_0000000005, prod_id: 1715265, order_time: 17-11-2022_15:29:20
order_id: o_00976, user_id: u_0000000003, prod_id: 1258947, order_time: 17-11-2022_23:22:25
order_id: o_00977, user_id: u_0000000008, prod_id: 1473023, order_time: 18-11-2022_07:15:30
order_id: o_00978, user_id: u_0000000004, prod_id: 1302050, order_time: 18-11-2022_15:08:35
order_id: o_00979, user_id: u_0000000004, prod_id: 1655449, order_time: 18-11-2022_23:01:40
order_id: o_00980, user_id: u_0000000008, prod_id: 1023302, order_time: 19-11-2022_06:54:45
order_id: o_00981, user_id: u_0000000004, prod_id: 1530208, order_time: 19-11-2022_14:47:50
order_id: o_00982, user_id: u_0000000003, prod_id: 1662888, order_time: 19-11-2022_22:40:55
order_id: o_00983, user_id: u_0000000007, prod_id: 1694761, order_time: 20-11-2022_06:34:00
order_id: o_00984, user_id: u_0000000005, prod_id: 1325234, order_time: 20-11-2022_14:27:05
order_id: o_00985, user_id: u_0000000007, prod_id: 1271947, order_time: 20-11-2022_22:20:10
order_id: o_00986, user_id: u_0000000005, prod_id: 1613569, order_time: 21-11-2022_06:13:15
order_id: o_00987, user_id: u_0000000008, prod_id: 1605699, order_time: 21-11-2022_14:06:20
order_id: o_00988, user_id: u_0000000005, prod_id: 1682177, order_time: 21-11-2022_21:59:25
order_id: o_00989, user_id: u_0000000008, prod_id: 1718407, order_time: 22-11-2022_05:52:30
order_id: o_00990, user_id: u_0000000008, prod_id: 1716347, order_time: 22-11-2022_13:45:35
order_id: o_00991, user_id: u_0000000003, prod_id: 1230193, order_time: 22-11-2022_21:38:40
order_id: o_00992, user_id: u_0000000005, prod_id: 1586080, order_time: 23-11-2022_05:31:45
order_id: o_00993, user_id: u_0000000008, prod_id: 1600348, order_time: 23-11-2022_13:24:50
order_id: o_00994, user_id: u_0000000008, prod_id: 1285764, order_time: 23-11-2022_21:17:55
order_id: o_00995, user_id: u_0000000003, prod_id: 1288679, order_time: 24-11-2022_05:11:00
order_id: o_00996, user_id: u_0000000005, prod_id: 1385576, order_time: 24-11-2022_13:04:05
order_id: o_00997, user_id: u_0000000003, prod_id: 1315911, order_time: 24-11-2022_20:57:10
order_id: o_00998, user_id: u_0000000007, prod_id: 1310155, order_time: 25-11-2022_04:50:15
order_id: o_00999, user_id: u_0000000008, prod_id: 1311967, order_time: 25-11-2022_12:43:20
order_id: o_01000, user_id: u_0000000008, prod_id: 1693934, order_time: 25-11-2022_20:36:25
order_id: o_01001, user_id: u_0000000008, prod_id: 1341607, order_time: 26-11-2022_04:29:30
order_id: o_01002, user_id: u_0000000007, prod_id: 1316944, order_time: 26-11-2022_12:22:35
order_id: o_01003, user_id: u_0000000007, prod_id: 1620251, order_time: 26-11-2022_20:15:40
order_id: o_01004, user_id: u_0000000007, prod_id: 1530450, order_time: 27-11-2022_04:08:45
order_id: o_01005, user_id: u_0000000007, prod_id: 1706721, order_time: 27-11-2022_12:01:50
order_id: o_01006, user_id: u_0000000007, prod_id: 1226779, order_time: 27-11-2022_19:54:55
order_id: o_01007, user_id: u_0000000005, prod_id: 1117041, order_time: 28-11-2022_03:48:00
order_id: o_01008, user_id: u_0000000003, prod_id: 1375365, order_time: 28-11-2022_11:41:05
order_id: o_01009, user_id: u_0000000005, prod_id: 1090992, order_time: 28-11-2022_19:34:10
order_id: o_01010, user_id: u_0000000008, prod_id: 1408088, order_time: 29-11-2022_03:27:15
order_id: o_01011, user_id: u_0000000003, prod_id: 1617213, order_time: 29-11-2022_11:20:20
order_id: o_01012, user_id: u_0000000007, prod_id: 1349925, order_time: 29-11-2022_19:13:25
order_id: o_01013, user_id: u_0000000007, prod_id: 1705807, order_time: 30-11-2022_03:06:30
order_id: o_01014, user_id: u_0000000008, prod_id: 1318903, order_time: 30-11-2022_10:59:35
order_id: o_01015, user_id: u_0000000008, prod_id: 1255424, order_time: 30-11-2022_18:52:40
order_id: o_01016, user_id: u_0000000008, prod_id: 1067971, order_time: 01-12-2022_02:45:45
order_id: o_01017, user_id: u_0000000008, prod_id: 1671625, order_time: 01-12-2022_10:38:50
order_id: o_01018, user_id: u_0000000007, prod_id: 1705340, order_time: 01-12-2022_18:31:55
order_id: o_01019, user_id: u_0000000003, prod_id: 1348344, order_time: 02-12-2022_02:25:00
order_id: o_01020, user_id: u_0000000003, prod_id: 1314860, order_time: 02-12-2022_10:18:05
order_id: o_01021, user_id: u_0000000008, prod_id: 1410999, order_time: 02-12-2022_18:11:10
order_id: o_01022, user_id: u_0000000003, prod_id: 1106331, order_time: 03-12-2022_02:04:15
order_id: o_01023, user_id: u_0000000003, prod_id: 1713871, order_time: 03-12-2022_09:57:20
order_id: o_01024, user_id: u_0000000003, prod_id: 1708056, order_time: 03-12-2022_17:50:25
order_id: o_01025, user_id: u_0000000008, prod_id: 1443547, order_time: 04-12-2022_01:43:30
order_id: o_01026, user_id: u_0000000005, prod_id: 1710391, order_time: 04-12-2022_09:36:35
order_id: o_01027, user_id: u_0000000003, prod_id: 1297989, order_time: 04-12-2022_17:29:40
order_id: o_01028, user_id: u_0000000007, prod_id: 1491202, order_time: 05-12-2022_01:22:45
order_id: o_01029, user_id: u_0000000005, prod_id: 1242914, order_time: 05-12-2022_09:15:50
order_id: o_01030, user_id: u_0000000008, prod_id: 1702390, order_time: 05-12-2022_17:08:55
order_id: o_01031, user_id: u_0000000007, prod_id: 1158079, order_time: 06-12-2022_01:02:00
order_id: o_01032, user_id: u_0000000007, prod_id: 1279494, order_time: 06-12-2022_08:55:05
order_id: o_01033, user_id: u_0000000003, prod_id: 1231451, order_time: 06-12-2022_16:48:10
order_id: o_01034, user_id: u_0000000007, prod_id: 1587154, order_time: 07-12-2022_00:41:15
order_id: o_01035, user_id: u_0000000008, prod_id: 1677216, order_time: 07-12-2022_08:34:20
order_id: o_01036, user_id: u_0000000005, prod_id: 1622427, order_time: 07-12-2022_16:27:25
order_id: o_01037, user_id: u_0000000005, prod_id: 1689617, order_time: 08-12-2022_00:20:30
order_id: o_01038, user_id: u_0000000008, prod_id: 1580694, order_time: 08-12-2022_08:13:35
order_id: o_01039, user_id: u_0000000008, prod_id: 1293212, order_time: 08-12-2022_16:06:40
order_id: o_01040, user_id: u_0000000007, prod_id: 1282173, order_time: 08-12-2022_23:59:45
order_id: o_01041, user_id: u_0000000003, prod_id: 1566220, order_time: 09-12-2022_07:52:50
order_id: o_01042, user_id: u_0000000007, prod_id: 966421, order_time: 09-12-2022_15:45:55
order_id: o_01043, user_id: u_0000000008, prod_id: 1696256, order_time: 09-12-2022_23:39:00
order_id: o_01044, user_id: u_0000000008, prod_id: 1066327, order_time: 10-12-2022_07:32:05
order_id: o_01045, user_id: u_0000000007, prod_id: 1245591, order_time: 10-12-2022_15:25:10
order_id: o_01046, user_id: u_0000000007, prod_id: 1701609, order_time: 10-12-2022_23:18:15
order_id: o_01047, user_id: u_0000000007, prod_id: 963649, order_time: 11-12-2022_07:11:20
order_id: o_01048, user_id: u_0000000003, prod_id: 1459439, order_time: 11-12-2022_15:04:25
order_id: o_01049, user_id: u_0000000007, prod_id: 1151225, order_time: 11-12-2022_22:57:30
order_id: o_01050, user_id: u_0000000007, prod_id: 1565132, order_time: 12-12-2022_06:50:35
order_id: o_01051, user_id: u_0000000003, prod_id: 1716553, order_time: 12-12-2022_14:43:40
order_id: o_01052, user_id: u_0000000003, prod_id: 1708712, order_time: 12-12-2022_22:36:45
order_id: o_01053, user_id: u_0000000007, prod_id: 1311309, order_time: 13-12-2022_06:29:50
order_id: o_01054, user_id: u_0000000003, prod_id: 1301974, order_time: 13-12-2022_14:22:55
order_id: o_01055, user_id: u_0000000003, prod_id: 1293613, order_time: 13-12-2022_22:16:00
order_id: o_01056, user_id: u_0000000007, prod_id: 1604561, order_time: 14-12-2022_06:09:05
order_id: o_01057, user_id: u_0000000003, prod_id: 1143821, order_time: 14-12-2022_14:02:10
order_id: o_01058, user_id: u_0000000003, prod_id: 1324619, order_time: 14-12-2022_21:55:15
order_id: o_01059, user_id: u_0000000003, prod_id: 1527606, order_time: 15-12-2022_05:48:20
order_id: o_01060, user_id: u_0000000007, prod_id: 1377189, order_time: 15-12-2022_13:41:25
order_id: o_01061, user_id: u_0000000003, prod_id: 1016338, order_time: 15-12-2022_21:34:30
order_id: o_01062, user_id: u_0000000003, prod_id: 1336940, order_time: 16-12-2022_05:27:35
order_id: o_01063, user_id: u_0000000003, prod_id: 1381141, order_time: 16-12-2022_13:20:40
order_id: o_01064, user_id: u_0000000007, prod_id: 1381711, order_time: 16-12-2022_21:13:45
order_id: o_01065, user_id: u_0000000003, prod_id: 1393300, order_time: 17-12-2022_05:06:50
order_id: o_01066, user_id: u_0000000003, prod_id: 1312207, order_time: 17-12-2022_12:59:55
order_id: o_01067, user_id: u_0000000003, prod_id: 1694973, order_time: 17-12-2022_20:53:00
order_id: o_01068, user_id: u_0000000003, prod_id: 1356497, order_time: 18-12-2022_04:46:05
order_id: o_01069, user_id: u_0000000003, prod_id: 1321722, order_time: 18-12-2022_12:39:10
order_id: o_01070, user_id: u_0000000003, prod_id: 1628349, order_time: 18-12-2022_20:32:15
order_id: o_01071, user_id: u_0000000007, prod_id: 1356723, order_time: 19-12-2022_04:25:20
order_id: o_01072, user_id: u_0000000007, prod_id: 1180048, order_time: 19-12-2022_12:18:25
order_id: o_01073, user_id: u_0000000007, prod_id: 1724611, order_time: 19-12-2022_20:11:30
order_id: o_01074, user_id: u_0000000003, prod_id: 1357056, order_time: 20-12-2022_04:04:35
order_id: o_01075, user_id: u_0000000007, prod_id: 1307673, order_time: 20-12-2022_11:57:40
order_id: o_01076, user_id: u_0000000007, prod_id: 1417525, order_time: 20-12-2022_19:50:45
order_id: o_01077, user_id: u_0000000003, prod_id: 1710179, order_time: 21-12-2022_03:43:50
order_id: o_01078, user_id: u_0000000003, prod_id: 1304784, order_time: 21-12-2022_11:36:55
order_id: o_01079, user_id: u_0000000003, prod_id: 1146474, order_time: 21-12-2022_19:30:00
order_id: o_01080, user_id: u_0000000003, prod_id: 1711922, order_time: 22-12-2022_03:23:05
order_id: o_01081, user_id: u_0000000003, prod_id: 1687212, order_time: 22-12-2022_11:16:10
order_id: o_01082, user_id: u_0000000003, prod_id: 1691117, order_time: 22-12-2022_19:09:15
order_id: o_01083, user_id: u_0000000003, prod_id: 1548516, order_time: 23-12-2022_03:02:20
order_id: o_01084, user_id: u_0000000003, prod_id: 1414160, order_time: 23-12-2022_10:55:25
order_id: o_01085, user_id: u_0000000003, prod_id: 1088295, order_time: 23-12-2022_18:48:30
order_id: o_01086, user_id: u_0000000003, prod_id: 1310152, order_time: 24-12-2022_02:41:35
order_id: o_01087, user_id: u_0000000003, prod_id: 1465865, order_time: 24-12-2022_10:34:40
order_id: o_01088, user_id: u_0000000003, prod_id: 1693686, order_time: 24-12-2022_18:27:45
order_id: o_01089, user_id: u_0000000003, prod_id: 1676376, order_time: 25-12-2022_02:20:50
order_id: o_01090, user_id: u_0000000003, prod_id: 1723488, order_time: 25-12-2022_10:13:55
order_id: o_01091, user_id: u_0000000003, prod_id: 1281365, order_time: 25-12-2022_18:07:00
order_id: o_01092, user_id: u_0000000003, prod_id: 1328066, order_time: 26-12-2022_02:00:05
order_id: o_01093, user_id: u_0000000003, prod_id: 1700226, order_time: 26-12-2022_09:53:10
order_id: o_01094, user_id: u_0000000003, prod_id: 1673313, order_time: 26-12-2022_17:46:15
order_id: o_01095, user_id: u_0000000003, prod_id: 1668007, order_time: 27-12-2022_01:39:20
order_id: o_01096, user_id: u_0000000003, prod_id: 1148756, order_time: 27-12-2022_09:32:25
order_id: o_01097, user_id: u_0000000003, prod_id: 1712488, order_time: 27-12-2022_17:25:30
order_id: o_01098, user_id: u_0000000003, prod_id: 1533330, order_time: 28-12-2022_01:18:35
order_id: o_01099, user_id: u_0000000003, prod_id: 1385094, order_time: 28-12-2022_09:11:40
order_id: o_01100, user_id: u_0000000003, prod_id: 1377005, order_time: 28-12-2022_17:04:45
order_id: o_01101, user_id: u_0000000003, prod_id: 1257853, order_time: 29-12-2022_00:57:50
order_id: o_01102, user_id: u_0000000003, prod_id: 1099095, order_time: 29-12-2022_08:50:55
order_id: o_01103, user_id: u_0000000003, prod_id: 1554399, order_time: 29-12-2022_16:44:00
order_id: o_01104, user_id: u_0000000003, prod_id: 1460167, order_time: 30-12-2022_00:37:05
order_id: o_01105, user_id: u_0000000003, prod_id: 1248764, order_time: 30-12-2022_08:30:10
order_id: o_01106, user_id: u_0000000003, prod_id: 1484414, order_time: 30-12-2022_16:23:15
order_id: o_01107, user_id: u_0000000003, prod_id: 1168430, order_time: 31-12-2022_00:16:20
order_id: o_01108, user_id: u_0000000003, prod_id: 1235651, order_time: 31-12-2022_08:09:25
order_id: o_01109, user_id: u_0000000003, prod_id: 1708594, order_time: 31-12-2022_16:02:30
order_id: o_01110, user_id: u_0000000003, prod_id: 1705690, order_time: 31-12-2022_23:55:35
order_id: o_01111, user_id: u_0000000011, prod_id: 1705690, order_time: 31-12-2022_23:55:35
